129,-3875.675294176473
130,-3875.675294176473
131,-3875.675294176473
132,-3875.675294176473
133,-3875.675294176473
134,-3875.675294176473
135,-3875.675294176473
136,-3875.675294176473
137,-3875.675294176473
138,-3875.675294176473
139,-3875.675294176473
140,-3875.675294176473
141,-3875.675294176473
142,-3875.675294176473
143,-3875.675294176473
144,-3875.675294176473
145,-3875.675294176473
146,-3875.675294176473
147,-3875.675294176473
148,-3875.675294176473
149,-3875.675294176473
150,-3875.675294176473
151,-3875.675294176473
152,-3875.675294176473
153,-3875.675294176473
154,-3875.675294176473
155,-3875.675294176473
156,-3875.675294176473
157,-3875.675294176473
158,-3875.675294176473
159,-3875.675294176473
160,-3875.675294176473
161,-3875.675294176473
162,-3875.675294176473
163,-3875.675294176473
164,-3875.675294176473
165,-3875.675294176473
166,-3875.675294176473
167,-3875.675294176473
168,-3875.675294176473
169,-3875.675294176473
170,-3875.675294176473
171,-3875.675294176473
172,-3875.675294176473
173,-3875.675294176473
174,-3875.675294176473
175,-3875.675294176473
176,-3875.675294176473
177,-3875.675294176473
178,-3875.675294176473
179,-3875.675294176473
180,-3875.675294176473
181,-3875.675294176473
182,-3875.675294176473
183,-3875.675294176473
184,-3875.675294176473
185,-3875.675294176473
186,-3875.675294176473
187,-3875.675294176473
188,-3875.675294176473
189,-3875.675294176473
190,-3875.675294176473
191,-3875.675294176473
192,-3875.675294176473
193,-3875.675294176473
194,-3875.675294176473
195,-3875.675294176473
196,-3875.675294176473
197,-3875.675294176473
198,-3875.675294176473
199,-3875.675294176473
200,-2195.1179745894506
201,-2195.1179745894506
202,-2195.1179745894506
203,-2195.1179745894506
204,-2195.1179745894506
205,-2195.1179745894506
206,-2195.1179745894506
207,-2195.1179745894506
208,-2195.1179745894506
209,-2195.1179745894506
210,-2195.1179745894506
211,-2195.1179745894506
212,-2195.1179745894506
213,-2195.1179745894506
214,-2195.1179745894506
215,-2195.1179745894506
216,-2195.1179745894506
217,-2195.1179745894506
218,-2195.1179745894506
219,-2195.1179745894506
220,-2195.1179745894506
221,-2195.1179745894506
222,-2195.1179745894506
223,-2195.1179745894506
224,-2195.1179745894506
225,-2195.1179745894506
226,-2195.1179745894506
227,-2195.1179745894506
228,-2195.1179745894506
229,-2195.1179745894506
230,-2195.1179745894506
231,-2195.1179745894506
232,-2195.1179745894506
233,-2195.1179745894506
234,-2195.1179745894506
235,-2195.1179745894506
236,-2195.1179745894506
237,-2195.1179745894506
238,-2195.1179745894506
239,-2195.1179745894506
240,-2195.1179745894506
241,-2195.1179745894506
242,-2195.1179745894506
243,-2195.1179745894506
244,-2195.1179745894506
245,-2195.1179745894506
246,-2195.1179745894506
247,-2195.1179745894506
248,-2195.1179745894506
249,-2195.1179745894506
250,-2195.1179745894506
251,-2195.1179745894506
252,-2195.1179745894506
253,-2195.1179745894506
254,-2195.1179745894506
255,-2195.1179745894506
256,-2195.1179745894506
257,-2195.1179745894506
258,-2195.1179745894506
259,-2195.1179745894506
260,-2195.1179745894506
261,-2195.1179745894506
262,-2195.1179745894506
263,-2195.1179745894506
264,-2195.1179745894506
265,-2195.1179745894506
266,-2195.1179745894506
267,-2195.1179745894506
268,-2195.1179745894506
269,-2195.1179745894506
270,-2195.1179745894506
271,-2195.1179745894506
272,-2195.1179745894506
273,-2195.1179745894506
274,-2195.1179745894506
275,-2195.1179745894506
276,-2195.1179745894506
277,-2195.1179745894506
278,-2195.1179745894506
279,-2195.1179745894506
280,-2195.1179745894506
281,-2195.1179745894506
282,-2195.1179745894506
283,-2195.1179745894506
284,-2195.1179745894506
285,-2195.1179745894506
286,-2195.1179745894506
287,-2195.1179745894506
288,-2195.1179745894506
289,-2195.1179745894506
290,-2195.1179745894506
291,-2195.1179745894506
292,-2195.1179745894506
293,-2195.1179745894506
294,-2195.1179745894506
295,-2195.1179745894506
296,-2195.1179745894506
297,-2195.1179745894506
298,-2195.1179745894506
299,-2195.1179745894506
300,-1726.9954301858104
301,-1726.9954301858104
302,-1726.9954301858104
303,-1726.9954301858104
304,-1726.9954301858104
305,-1726.9954301858104
306,-1726.9954301858104
307,-1726.9954301858104
308,-1726.9954301858104
309,-1726.9954301858104
310,-1726.9954301858104
311,-1726.9954301858104
312,-1726.9954301858104
313,-1726.9954301858104
314,-1726.9954301858104
315,-1726.9954301858104
316,-1726.9954301858104
317,-1726.9954301858104
318,-1726.9954301858104
319,-1726.9954301858104
320,-1726.9954301858104
321,-1726.9954301858104
322,-1726.9954301858104
323,-1726.9954301858104
324,-1726.9954301858104
325,-1726.9954301858104
326,-1726.9954301858104
327,-1726.9954301858104
328,-1726.9954301858104
329,-1726.9954301858104
330,-1726.9954301858104
331,-1726.9954301858104
332,-1726.9954301858104
333,-1726.9954301858104
334,-1726.9954301858104
335,-1726.9954301858104
336,-1726.9954301858104
337,-1726.9954301858104
338,-1726.9954301858104
339,-1726.9954301858104
340,-1726.9954301858104
341,-1726.9954301858104
342,-1726.9954301858104
343,-1726.9954301858104
344,-1726.9954301858104
345,-1726.9954301858104
346,-1726.9954301858104
347,-1726.9954301858104
348,-1726.9954301858104
349,-1726.9954301858104
350,-1726.9954301858104
351,-1726.9954301858104
352,-1726.9954301858104
353,-1726.9954301858104
354,-1726.9954301858104
355,-1726.9954301858104
356,-1726.9954301858104
357,-1726.9954301858104
358,-1726.9954301858104
359,-1726.9954301858104
360,-1726.9954301858104
361,-1726.9954301858104
362,-1726.9954301858104
363,-1726.9954301858104
364,-1726.9954301858104
365,-1726.9954301858104
366,-1726.9954301858104
367,-1726.9954301858104
368,-1726.9954301858104
369,-1726.9954301858104
370,-1726.9954301858104
371,-1726.9954301858104
372,-1726.9954301858104
373,-1726.9954301858104
374,-1726.9954301858104
375,-1726.9954301858104
376,-1726.9954301858104
377,-1726.9954301858104
378,-1726.9954301858104
379,-1726.9954301858104
380,-1726.9954301858104
381,-1726.9954301858104
382,-1726.9954301858104
383,-1726.9954301858104
384,-1726.9954301858104
385,-1726.9954301858104
386,-1726.9954301858104
387,-1726.9954301858104
388,-1726.9954301858104
389,-1726.9954301858104
390,-1726.9954301858104
391,-1726.9954301858104
392,-1726.9954301858104
393,-1726.9954301858104
394,-1726.9954301858104
395,-1726.9954301858104
396,-1726.9954301858104
397,-1726.9954301858104
398,-1726.9954301858104
399,-1726.9954301858104
400,-691.4484909587976
401,-691.4484909587976
402,-691.4484909587976
403,-691.4484909587976
404,-691.4484909587976
405,-691.4484909587976
406,-691.4484909587976
407,-691.4484909587976
408,-691.4484909587976
409,-691.4484909587976
410,-691.4484909587976
411,-691.4484909587976
412,-691.4484909587976
413,-691.4484909587976
414,-691.4484909587976
415,-691.4484909587976
416,-691.4484909587976
417,-691.4484909587976
418,-691.4484909587976
419,-691.4484909587976
420,-691.4484909587976
421,-691.4484909587976
422,-691.4484909587976
423,-691.4484909587976
424,-691.4484909587976
425,-691.4484909587976
426,-691.4484909587976
427,-691.4484909587976
428,-691.4484909587976
429,-691.4484909587976
430,-691.4484909587976
431,-691.4484909587976
432,-691.4484909587976
433,-691.4484909587976
434,-691.4484909587976
435,-691.4484909587976
436,-691.4484909587976
437,-691.4484909587976
438,-691.4484909587976
439,-691.4484909587976
440,-691.4484909587976
441,-691.4484909587976
442,-691.4484909587976
443,-691.4484909587976
444,-691.4484909587976
445,-691.4484909587976
446,-691.4484909587976
447,-691.4484909587976
448,-691.4484909587976
449,-691.4484909587976
450,-691.4484909587976
451,-691.4484909587976
452,-691.4484909587976
453,-691.4484909587976
454,-691.4484909587976
455,-691.4484909587976
456,-691.4484909587976
457,-691.4484909587976
458,-691.4484909587976
459,-691.4484909587976
460,-691.4484909587976
461,-691.4484909587976
462,-691.4484909587976
463,-691.4484909587976
464,-691.4484909587976
465,-691.4484909587976
466,-691.4484909587976
467,-691.4484909587976
468,-691.4484909587976
469,-691.4484909587976
470,-691.4484909587976
471,-691.4484909587976
472,-691.4484909587976
473,-691.4484909587976
474,-691.4484909587976
475,-691.4484909587976
476,-691.4484909587976
477,-691.4484909587976
478,-691.4484909587976
479,-691.4484909587976
480,-691.4484909587976
481,-691.4484909587976
482,-691.4484909587976
483,-691.4484909587976
484,-691.4484909587976
485,-691.4484909587976
486,-691.4484909587976
487,-691.4484909587976
488,-691.4484909587976
489,-691.4484909587976
490,-691.4484909587976
491,-691.4484909587976
492,-691.4484909587976
493,-691.4484909587976
494,-691.4484909587976
495,-691.4484909587976
496,-691.4484909587976
497,-691.4484909587976
498,-691.4484909587976
499,-691.4484909587976
500,-371.92274652616436
501,-371.92274652616436
502,-371.92274652616436
503,-371.92274652616436
504,-371.92274652616436
505,-371.92274652616436
506,-371.92274652616436
507,-371.92274652616436
508,-371.92274652616436
509,-371.92274652616436
510,-371.92274652616436
511,-371.92274652616436
512,-371.92274652616436
513,-371.92274652616436
514,-371.92274652616436
515,-371.92274652616436
516,-371.92274652616436
517,-371.92274652616436
518,-371.92274652616436
519,-371.92274652616436
520,-371.92274652616436
521,-371.92274652616436
522,-371.92274652616436
523,-371.92274652616436
524,-371.92274652616436
525,-371.92274652616436
526,-371.92274652616436
527,-371.92274652616436
528,-371.92274652616436
529,-371.92274652616436
530,-371.92274652616436
531,-371.92274652616436
532,-371.92274652616436
533,-371.92274652616436
534,-371.92274652616436
535,-371.92274652616436
536,-371.92274652616436
537,-371.92274652616436
538,-371.92274652616436
539,-371.92274652616436
540,-371.92274652616436
541,-371.92274652616436
542,-371.92274652616436
543,-371.92274652616436
544,-371.92274652616436
545,-371.92274652616436
546,-371.92274652616436
547,-371.92274652616436
548,-371.92274652616436
549,-371.92274652616436
550,-371.92274652616436
551,-371.92274652616436
552,-371.92274652616436
553,-371.92274652616436
554,-371.92274652616436
555,-371.92274652616436
556,-371.92274652616436
557,-371.92274652616436
558,-371.92274652616436
559,-371.92274652616436
560,-371.92274652616436
561,-371.92274652616436
562,-371.92274652616436
563,-371.92274652616436
564,-371.92274652616436
565,-371.92274652616436
566,-371.92274652616436
567,-371.92274652616436
568,-371.92274652616436
569,-371.92274652616436
570,-371.92274652616436
571,-371.92274652616436
572,-371.92274652616436
573,-371.92274652616436
574,-371.92274652616436
575,-371.92274652616436
576,-371.92274652616436
577,-371.92274652616436
578,-371.92274652616436
579,-371.92274652616436
580,-371.92274652616436
581,-371.92274652616436
582,-371.92274652616436
583,-371.92274652616436
584,-371.92274652616436
585,-371.92274652616436
586,-371.92274652616436
587,-371.92274652616436
588,-371.92274652616436
589,-371.92274652616436
590,-371.92274652616436
591,-371.92274652616436
592,-371.92274652616436
593,-371.92274652616436
594,-371.92274652616436
595,-371.92274652616436
596,-371.92274652616436
597,-371.92274652616436
598,-371.92274652616436
599,-371.92274652616436
600,-187.69618027616292
601,-187.69618027616292
602,-187.69618027616292
603,-187.69618027616292
604,-187.69618027616292
605,-187.69618027616292
606,-187.69618027616292
607,-187.69618027616292
608,-187.69618027616292
609,-187.69618027616292
610,-187.69618027616292
611,-187.69618027616292
612,-187.69618027616292
613,-187.69618027616292
614,-187.69618027616292
615,-187.69618027616292
616,-187.69618027616292
617,-187.69618027616292
618,-187.69618027616292
619,-187.69618027616292
620,-187.69618027616292
621,-187.69618027616292
622,-187.69618027616292
623,-187.69618027616292
624,-187.69618027616292
625,-187.69618027616292
626,-187.69618027616292
627,-187.69618027616292
628,-187.69618027616292
629,-187.69618027616292
630,-187.69618027616292
631,-187.69618027616292
632,-187.69618027616292
633,-187.69618027616292
634,-187.69618027616292
635,-187.69618027616292
636,-187.69618027616292
637,-187.69618027616292
638,-187.69618027616292
639,-187.69618027616292
640,-187.69618027616292
641,-187.69618027616292
642,-187.69618027616292
643,-187.69618027616292
644,-187.69618027616292
645,-187.69618027616292
646,-187.69618027616292
647,-187.69618027616292
648,-187.69618027616292
649,-187.69618027616292
650,-187.69618027616292
651,-187.69618027616292
652,-187.69618027616292
653,-187.69618027616292
654,-187.69618027616292
655,-187.69618027616292
656,-187.69618027616292
657,-187.69618027616292
658,-187.69618027616292
659,-187.69618027616292
660,-187.69618027616292
661,-187.69618027616292
662,-187.69618027616292
663,-187.69618027616292
664,-187.69618027616292
665,-187.69618027616292
666,-187.69618027616292
667,-187.69618027616292
668,-187.69618027616292
669,-187.69618027616292
670,-187.69618027616292
671,-187.69618027616292
672,-187.69618027616292
673,-187.69618027616292
674,-187.69618027616292
675,-187.69618027616292
676,-187.69618027616292
677,-187.69618027616292
678,-187.69618027616292
679,-187.69618027616292
680,-187.69618027616292
681,-187.69618027616292
682,-187.69618027616292
683,-187.69618027616292
684,-187.69618027616292
685,-187.69618027616292
686,-187.69618027616292
687,-187.69618027616292
688,-187.69618027616292
689,-187.69618027616292
690,-187.69618027616292
691,-187.69618027616292
692,-187.69618027616292
693,-187.69618027616292
694,-187.69618027616292
695,-187.69618027616292
696,-187.69618027616292
697,-187.69618027616292
698,-187.69618027616292
699,-187.69618027616292
700,-131.2305097324173
701,-131.2305097324173
702,-131.2305097324173
703,-131.2305097324173
704,-131.2305097324173
705,-131.2305097324173
706,-131.2305097324173
707,-131.2305097324173
708,-131.2305097324173
709,-131.2305097324173
710,-131.2305097324173
711,-131.2305097324173
712,-131.2305097324173
713,-131.2305097324173
714,-131.2305097324173
715,-131.2305097324173
716,-131.2305097324173
717,-131.2305097324173
718,-131.2305097324173
719,-131.2305097324173
720,-131.2305097324173
721,-131.2305097324173
722,-131.2305097324173
723,-131.2305097324173
724,-131.2305097324173
725,-131.2305097324173
726,-131.2305097324173
727,-131.2305097324173
728,-131.2305097324173
729,-131.2305097324173
730,-131.2305097324173
731,-131.2305097324173
732,-131.2305097324173
733,-131.2305097324173
734,-131.2305097324173
735,-131.2305097324173
736,-131.2305097324173
737,-131.2305097324173
738,-131.2305097324173
739,-131.2305097324173
740,-131.2305097324173
741,-131.2305097324173
742,-131.2305097324173
743,-131.2305097324173
744,-131.2305097324173
745,-131.2305097324173
746,-131.2305097324173
747,-131.2305097324173
748,-131.2305097324173
749,-131.2305097324173
750,-131.2305097324173
751,-131.2305097324173
752,-131.2305097324173
753,-131.2305097324173
754,-131.2305097324173
755,-131.2305097324173
756,-131.2305097324173
757,-131.2305097324173
758,-131.2305097324173
759,-131.2305097324173
760,-131.2305097324173
761,-131.2305097324173
762,-131.2305097324173
763,-131.2305097324173
764,-131.2305097324173
765,-131.2305097324173
766,-131.2305097324173
767,-131.2305097324173
768,-131.2305097324173
769,-131.2305097324173
770,-131.2305097324173
771,-131.2305097324173
772,-131.2305097324173
773,-131.2305097324173
774,-131.2305097324173
775,-131.2305097324173
776,-131.2305097324173
777,-131.2305097324173
778,-131.2305097324173
779,-131.2305097324173
780,-131.2305097324173
781,-131.2305097324173
782,-131.2305097324173
783,-131.2305097324173
784,-131.2305097324173
785,-131.2305097324173
786,-131.2305097324173
787,-131.2305097324173
788,-131.2305097324173
789,-131.2305097324173
790,-131.2305097324173
791,-131.2305097324173
792,-131.2305097324173
793,-131.2305097324173
794,-131.2305097324173
795,-131.2305097324173
796,-131.2305097324173
797,-131.2305097324173
798,-131.2305097324173
799,-131.2305097324173
800,-53.18213724587042
801,-53.18213724587042
802,-53.18213724587042
803,-53.18213724587042
804,-53.18213724587042
805,-53.18213724587042
806,-53.18213724587042
807,-53.18213724587042
808,-53.18213724587042
809,-53.18213724587042
810,-53.18213724587042
811,-53.18213724587042
812,-53.18213724587042
813,-53.18213724587042
814,-53.18213724587042
815,-53.18213724587042
816,-53.18213724587042
817,-53.18213724587042
818,-53.18213724587042
819,-53.18213724587042
820,-53.18213724587042
821,-53.18213724587042
822,-53.18213724587042
823,-53.18213724587042
824,-53.18213724587042
825,-53.18213724587042
826,-53.18213724587042
827,-53.18213724587042
828,-53.18213724587042
829,-53.18213724587042
830,-53.18213724587042
831,-53.18213724587042
832,-53.18213724587042
833,-53.18213724587042
834,-53.18213724587042
835,-53.18213724587042
836,-53.18213724587042
837,-53.18213724587042
838,-53.18213724587042
839,-53.18213724587042
840,-53.18213724587042
841,-53.18213724587042
842,-53.18213724587042
843,-53.18213724587042
844,-53.18213724587042
845,-53.18213724587042
846,-53.18213724587042
847,-53.18213724587042
848,-53.18213724587042
849,-53.18213724587042
850,-53.18213724587042
851,-53.18213724587042
852,-53.18213724587042
853,-53.18213724587042
854,-53.18213724587042
855,-53.18213724587042
856,-53.18213724587042
857,-53.18213724587042
858,-53.18213724587042
859,-53.18213724587042
860,-53.18213724587042
861,-53.18213724587042
862,-53.18213724587042
863,-53.18213724587042
864,-53.18213724587042
865,-53.18213724587042
866,-53.18213724587042
867,-53.18213724587042
868,-53.18213724587042
869,-53.18213724587042
870,-53.18213724587042
871,-53.18213724587042
872,-53.18213724587042
873,-53.18213724587042
874,-53.18213724587042
875,-53.18213724587042
876,-53.18213724587042
877,-53.18213724587042
878,-53.18213724587042
879,-53.18213724587042
880,-53.18213724587042
881,-53.18213724587042
882,-53.18213724587042
883,-53.18213724587042
884,-53.18213724587042
885,-53.18213724587042
886,-53.18213724587042
887,-53.18213724587042
888,-53.18213724587042
889,-53.18213724587042
890,-53.18213724587042
891,-53.18213724587042
892,-53.18213724587042
893,-53.18213724587042
894,-53.18213724587042
895,-53.18213724587042
896,-53.18213724587042
897,-53.18213724587042
898,-53.18213724587042
899,-53.18213724587042
900,-35.7735311799409
901,-35.7735311799409
902,-35.7735311799409
903,-35.7735311799409
904,-35.7735311799409
905,-35.7735311799409
906,-35.7735311799409
907,-35.7735311799409
908,-35.7735311799409
909,-35.7735311799409
910,-35.7735311799409
911,-35.7735311799409
912,-35.7735311799409
913,-35.7735311799409
914,-35.7735311799409
915,-35.7735311799409
916,-35.7735311799409
917,-35.7735311799409
918,-35.7735311799409
919,-35.7735311799409
920,-35.7735311799409
921,-35.7735311799409
922,-35.7735311799409
923,-35.7735311799409
924,-35.7735311799409
925,-35.7735311799409
926,-35.7735311799409
927,-35.7735311799409
928,-35.7735311799409
929,-35.7735311799409
930,-35.7735311799409
931,-35.7735311799409
932,-35.7735311799409
933,-35.7735311799409
934,-35.7735311799409
935,-35.7735311799409
936,-35.7735311799409
937,-35.7735311799409
938,-35.7735311799409
939,-35.7735311799409
940,-35.7735311799409
941,-35.7735311799409
942,-35.7735311799409
943,-35.7735311799409
944,-35.7735311799409
945,-35.7735311799409
946,-35.7735311799409
947,-35.7735311799409
948,-35.7735311799409
949,-35.7735311799409
950,-35.7735311799409
951,-35.7735311799409
952,-35.7735311799409
953,-35.7735311799409
954,-35.7735311799409
955,-35.7735311799409
956,-35.7735311799409
957,-35.7735311799409
958,-35.7735311799409
959,-35.7735311799409
960,-35.7735311799409
961,-35.7735311799409
962,-35.7735311799409
963,-35.7735311799409
964,-35.7735311799409
965,-35.7735311799409
966,-35.7735311799409
967,-35.7735311799409
968,-35.7735311799409
969,-35.7735311799409
970,-35.7735311799409
971,-35.7735311799409
972,-35.7735311799409
973,-35.7735311799409
974,-35.7735311799409
975,-35.7735311799409
976,-35.7735311799409
977,-35.7735311799409
978,-35.7735311799409
979,-35.7735311799409
980,-35.7735311799409
981,-35.7735311799409
982,-35.7735311799409
983,-35.7735311799409
984,-35.7735311799409
985,-35.7735311799409
986,-35.7735311799409
987,-35.7735311799409
988,-35.7735311799409
989,-35.7735311799409
990,-35.7735311799409
991,-35.7735311799409
992,-35.7735311799409
993,-35.7735311799409
994,-35.7735311799409
995,-35.7735311799409
996,-35.7735311799409
997,-35.7735311799409
998,-35.7735311799409
999,-35.7735311799409
